Paper	Area	Lat domain	LAT	LONG	Water depth	Stations/Facies	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	Total	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	
Sedimentacao biogenica da plataforma continental interna e media de Pernambuco com base na distribuicao de foraminiferos e fauna associada de Olivera 2012	NE Brazil	Tropic	-8.424	-34.847	31.0	PL60	4.33333333333333	0.333333333333333	9	41.6666666666667	3.66666666666667	0.333333333333333	0	0.666666666666667	0	0	60	7.22222222222222	0.555555555555555	15	69.4444444444445	6.11111111111112	0.555555555555555	0	1.11111111111111	0	0	100
Sedimentacao biogenica da plataforma continental interna e media de Pernambuco com base na distribuicao de foraminiferos e fauna associada de Olivera 2012	NE Brazil	Tropic	-8.421	-34.968	13.5	PL61	9	1	0.666666666666667	3.33333333333333	1.33333333333333	0.666666666666667	7	1	0	0	24	37.5	4.16666666666667	2.77777777777778	13.8888888888889	5.55555555555554	2.77777777777778	29.1666666666667	4.16666666666667	0	0	100
Sedimentacao biogenica da plataforma continental interna e media de Pernambuco com base na distribuicao de foraminiferos e fauna associada de Olivera 2012	NE Brazil	Tropic	-8.420	-34.942	20.0	PL62	35.5932203389831	1.69491525423729	0.338983050847458	8.8135593220339	15.2542372881356	2.3728813559322	14.9152542372881	1.35593220338983	0	0	80.3389830508475	44.3037974683545	2.10970464135021	0.421940928270042	10.9704641350211	18.9873417721519	2.95358649789029	18.5654008438818	1.68776371308017	0	0	100
Sedimentacao biogenica da plataforma continental interna e media de Pernambuco com base na distribuicao de foraminiferos e fauna associada de Olivera 2012	NE Brazil	Tropic	-8.439	-34.856	32.5	PL63	11.6279069767442	0.332225913621262	6.97674418604651	23.2558139534884	1.66112956810631	0.664451827242525	6.64451827242525	0.332225913621262	0	0	51.4950166112957	22.5806451612903	0.645161290322579	13.5483870967742	45.1612903225807	3.2258064516129	1.29032258064516	12.9032258064516	0.645161290322579	0	0	100
Caracterizacao biofaciologica dos sedimentols da Baia Todos os Santos Brasil Poggio 2019	NE Brazil	Tropic	-12.870	-38.570	16.0	Average	28.5	0.4	13.8	5.5	22.1	11.3	12.6	3.2	1.7	0.9	100	28.5	0.4	13.8	5.5	22.1	11.3	12.6	3.2	1.7	0.9	100
Sedimentacao atual da Baia de Todos Santos come enfase nos componentes biogenicos Poggio 2013	NE Brazil	Tropic	-12.870	-38.570	16.0	Cascalho_1974	63.54	1.33	1.29	0.29	6.88	4.71	15.71	0.67	0	0	94.42	67.2950646049566	1.40859987290828	1.36623596695615	0.307138318152934	7.28659182376615	4.98834992586316	16.6384240626986	0.709595424698157	0	0	100
Sedimentacao atual da Baia de Todos Santos come enfase nos componentes biogenicos Poggio 2013	NE Brazil	Tropic	-12.870	-38.570	16.0	Cascalho_1997	50.87	0.3	0.54	0	10.62	0.91	10.18	1.17	0	0	74.59	68.1994905483309	0.402198686150959	0.723957635071725	0	14.2378334897439	1.22000268132457	13.6479420833892	1.56857487598874	0	0	100
Sedimentacao atual da Baia de Todos Santos come enfase nos componentes biogenicos Poggio 2013	NE Brazil	Tropic	-12.870	-38.570	16.0	Areia_1974	44.42	2	2.83	9.04	13.21	14.83	6.09	1.13	2.75	0	96.3	46.1266874350987	2.07684319833853	2.93873312564901	9.38733125649013	13.717549325026	15.3997923156802	6.32398753894081	1.17341640706127	2.85565939771547	0	100
Sedimentacao atual da Baia de Todos Santos come enfase nos componentes biogenicos Poggio 2013	NE Brazil	Tropic	-12.870	-38.570	16.0	Areia_1997	27.4	1.66	4.74	5.57	12.74	11.88	11.01	5.46	3.2	0	83.66	32.7516136743964	1.98422185034664	5.66579010279704	6.65790102797036	15.2283050442266	14.200334688023	13.1604111881425	6.5264164475257	3.82500597657184	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.992	-39.199	10.0	1	22	0	57	1	4	0	2.5	0	5.5	0	92	23.9130434782609	0	61.9565217391304	1.08695652173913	4.34782608695652	0	2.71739130434783	0	5.97826086956522	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.948	-39.145	10.0	2	15	0	51	11	8.5	0	0	0	11	0	96.5	15.5440414507772	0	52.8497409326425	11.3989637305699	8.80829015544041	0	0	0	11.3989637305699	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-18.019	-38.925	15.0	3	27	0	30.5	3	8	0	10	0	19	0	97.5	27.6923076923077	0	31.2820512820513	3.07692307692308	8.2051282051282	0	10.2564102564103	0	19.4871794871795	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-18.008	-38.914	15.0	4	21.5	0	46	2.5	12.5	0	6	0	7.5	0	96	22.3958333333333	0	47.9166666666667	2.60416666666667	13.0208333333333	0	6.25	0	7.8125	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-18.005	-38.941	15.0	5	28.5	0	28	5	0	0	18	0	15.5	0	95	30	0	29.4736842105263	5.26315789473684	0	0	18.9473684210526	0	16.3157894736842	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.956	-39.142	10.0	6	10.5	0	47	12	11	0	2	0	6	0	88.5	11.864406779661	0	53.1073446327684	13.5593220338983	12.4293785310734	0	2.25988700564972	0	6.77966101694915	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.978	-38.892	15.0	7	28	0	29.5	8.5	0.5	0	17.5	0	11.5	0	95.5	29.3193717277487	0	30.8900523560209	8.90052356020942	0.523560209424084	0	18.3246073298429	0	12.0418848167539	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.090	-39.097	10.0	10	13.5	0	68	1	4.5	0	2	0	4.5	0	93.5	14.4385026737968	0	72.7272727272727	1.06951871657754	4.81283422459893	0	2.13903743315508	0	4.81283422459893	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-16.973	-39.000	15.0	11	20	0	46	4	2	0	11	0	15	0	98	20.4081632653061	0	46.9387755102041	4.08163265306122	2.04081632653061	0	11.2244897959184	0	15.3061224489796	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.000	-39.054	10.0	12	12	0	53.5	6	7	0	5	0	12	0	95.5	12.565445026178	0	56.020942408377	6.28272251308901	7.32984293193717	0	5.23560209424084	0	12.565445026178	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-16.946	-39.046	10.0	13	6.5	0	55	17	6	0	2.5	0	11	0	98	6.63265306122449	0	56.1224489795918	17.3469387755102	6.12244897959184	0	2.55102040816327	0	11.2244897959184	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-16.880	-39.008	10.0	14	11	0	43	4	24	0	4	0	14	0	100	11	0	43	4	24	0	4	0	14	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-16.872	-38.973	10.0	15	24	0	41	5	1.5	0	12.5	0	11.5	0	95.5	25.130890052356	0	42.9319371727749	5.23560209424084	1.57068062827225	0	13.0890052356021	0	12.0418848167539	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-16.888	-39.016	10.0	16	18.5	0	16.5	2.5	3.5	0	20	0	17.5	0	78.5	23.5668789808917	0	21.0191082802548	3.18471337579618	4.45859872611465	0	25.4777070063694	0	22.2929936305732	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-16.891	-39.003	10.0	17	10	0	53	10	7.5	0	2.5	0	11.5	0	94.5	10.5820105820106	0	56.0846560846561	10.5820105820106	7.93650793650794	0	2.64550264550265	0	12.1693121693122	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-16.883	-38.995	10.0	18	4	0	70	6.5	2	0	1	0	9.5	0	93	4.3010752688172	0	75.2688172043011	6.98924731182796	2.1505376344086	0	1.0752688172043	0	10.2150537634409	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.700	-38.925	10.0	19	3	0	92	0	1	0	1	0	1	0	98	3.06122448979592	0	93.8775510204082	0	1.02040816326531	0	1.02040816326531	0	1.02040816326531	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.738	-38.847	15.0	20	13	0	31	6	3.5	0	15	0	27.5	0	96	13.5416666666667	0	32.2916666666667	6.25	3.64583333333333	0	15.625	0	28.6458333333333	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.809	-38.852	10.0	21	27	0	36	0	12	0	7.5	0	13.5	0	96	28.125	0	37.5	0	12.5	0	7.8125	0	14.0625	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.902	-39.073	15.0	22	14	0	67	0	6.5	0	1.5	0	2.5	0	91.5	15.3005464480874	0	73.224043715847	0	7.10382513661202	0	1.63934426229508	0	2.73224043715847	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.864	-38.909	10.0	23	27	0	48	0	5	0	3	0	13	0	96	28.125	0	50	0	5.20833333333333	0	3.125	0	13.5416666666667	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.804	-38.941	10.0	24	12	0	57	4.5	12	0	2	0	10.5	0	98	12.2448979591837	0	58.1632653061225	4.59183673469388	12.2448979591837	0	2.04081632653061	0	10.7142857142857	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.981	-38.774	15.0	25	8	0	73.5	4.5	2	0	4	0	6	0	98	8.16326530612245	0	75	4.59183673469388	2.04081632653061	0	4.08163265306122	0	6.12244897959184	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.995	-38.629	15.0	26	5.5	0	82	4.5	1	0	1.5	0	2.5	0	97	5.67010309278351	0	84.5360824742268	4.63917525773196	1.03092783505155	0	1.54639175257732	0	2.57731958762887	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.706	-38.530	25.0	27	11	0	70.5	3.5	3	0	4	0	6	0	98	11.2244897959184	0	71.9387755102041	3.57142857142857	3.06122448979592	0	4.08163265306122	0	6.12244897959184	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.722	-38.535	25.0	28	12	0	54.5	9.5	10	0	2	0	7	0	95	12.6315789473684	0	57.3684210526316	10	10.5263157894737	0	2.10526315789474	0	7.36842105263158	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.989	-38.688	15.0	29	4	0	91.5	2	0	0	0	0	1.5	0	99	4.04040404040404	0	92.4242424242424	2.02020202020202	0	0	0	0	1.51515151515152	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-18.005	-38.565	15.0	30	12.5	0	33	10	3	0	2.5	0	36	0	97	12.8865979381443	0	34.020618556701	10.3092783505155	3.09278350515464	0	2.57731958762887	0	37.1134020618557	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-18.090	-38.516	25.0	31	22.5	0	24	8	4.5	0	23	0	18	0	100	22.5	0	24	8	4.5	0	23	0	18	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.962	-38.637	15.0	32	6.5	0	56	6	3.5	0	0	0	5	0	77	8.44155844155844	0	72.7272727272727	7.79220779220779	4.54545454545455	0	0	0	6.49350649350649	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.899	-38.613	15.0	33	10	0	54.5	19.5	2	0	1	0	8.5	0	95.5	10.4712041884817	0	57.0680628272251	20.4188481675393	2.09424083769633	0	1.04712041884817	0	8.90052356020942	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.970	-38.586	10.0	34	26.5	0	38	6	3	0	9	0	14	0	96.5	27.4611398963731	0	39.3782383419689	6.21761658031088	3.10880829015544	0	9.32642487046632	0	14.5077720207254	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-18.044	-38.602	15.0	35	17.5	0	40.5	16	0	0	17	0	6	0	97	18.0412371134021	0	41.7525773195876	16.4948453608247	0	0	17.5257731958763	0	6.18556701030928	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.676	-38.892	15.0	36	30.5	0	34.5	4	3	0	6	0	17	0	95	32.1052631578947	0	36.3157894736842	4.21052631578947	3.15789473684211	0	6.31578947368421	0	17.8947368421053	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.747	-38.903	10.0	37	11.5	0	44.5	4	18.5	0	1.5	0	16	0	96	11.9791666666667	0	46.3541666666667	4.16666666666667	19.2708333333333	0	1.5625	0	16.6666666666667	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.499	-38.941	10.0	38	34	0	39	2	1.5	0	6.5	0	11	0	94	36.1702127659574	0	41.4893617021277	2.12765957446808	1.59574468085106	0	6.91489361702128	0	11.7021276595745	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.455	-38.960	10.0	39	16	0	39	4.5	20	0	4	0	15	0	98.5	16.243654822335	0	39.5939086294416	4.56852791878173	20.3045685279188	0	4.06091370558376	0	15.2284263959391	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.471	-38.954	10.0	40	16.5	0	24	37.5	0	0	4	0	14.5	0	96.5	17.0984455958549	0	24.8704663212435	38.860103626943	0	0	4.14507772020725	0	15.0259067357513	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.346	-38.801	25.0	41	10	0	41.5	10	16	0	10	0	10	0	97.5	10.2564102564103	0	42.5641025641026	10.2564102564103	16.4102564102564	0	10.2564102564103	0	10.2564102564103	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.420	-38.895	20.0	42	15.5	0	26	25	9.5	0	7	0	10.5	0	93.5	16.5775401069519	0	27.807486631016	26.7379679144385	10.1604278074866	0	7.48663101604278	0	11.2299465240642	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.599	-38.976	10.0	43	12	0	34	6.5	29.5	0	1.5	0	13	0	96.5	12.4352331606218	0	35.2331606217617	6.73575129533679	30.5699481865285	0	1.55440414507772	0	13.4715025906736	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.695	-38.992	10.0	44	8	0	4.5	11.5	0	0	5	0	50	0	79	10.126582278481	0	5.69620253164557	14.5569620253165	0	0	6.32911392405063	0	63.2911392405063	0	100
The Characteristics of Bottom Sediments Leao 2000	NE Brazil	Temperate	-17.779	-38.973	10.0	45	33	0	26.5	3.5	26	0	3	0	6	0	98	33.6734693877551	0	27.0408163265306	3.57142857142857	26.530612244898	0	3.06122448979592	0	6.12244897959184	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	14	7.2	26.4	18.4	19.2	28.8	0	0	0	0	0	100	7.2	26.4	18.4	19.2	28.8	0	0	0	0	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	15	8	30.4	9.6	26.4	20.8	0	0	0	4.8	0	100	8	30.4	9.6	26.4	20.8	0	0	0	4.8	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	1	20.8	8	3.2	52	12	0	0	0	4	0	100	20.8	8	3.2	52	12	0	0	0	4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	5	15.2	25.6	7.2	26.4	19.2	0	0	0	6.4	0	100	15.2	25.6	7.2	26.4	19.2	0	0	0	6.4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	8	14.4	37.6	8.8	20	13.6	0	0	0	5.6	0	100	14.4	37.6	8.8	20	13.6	0	0	0	5.6	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	9	8.8	41.6	18.4	12	16.8	0	0	0	2.4	0	100	8.8	41.6	18.4	12	16.8	0	0	0	2.4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	13	11.2	39.2	8.8	12	25.6	0	0	0	3.2	0	100	11.2	39.2	8.8	12	25.6	0	0	0	3.2	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	10	21.6	32	7.2	12	18.4	0	0	0	7.2	0	98.4	21.9512195121951	32.520325203252	7.31707317073171	12.1951219512195	18.6991869918699	0	0	0	7.31707317073171	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	4	24	21.6	11.2	16	20.8	0	0	0	6.4	0	100	24	21.6	11.2	16	20.8	0	0	0	6.4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	2	28.8	20.8	5.6	20	20.8	0	0	0	4	0	100	28.8	20.8	5.6	20	20.8	0	0	0	4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	7	23.2	32	9.6	13.6	19.2	0	0	0	2.4	0	100	23.2	32	9.6	13.6	19.2	0	0	0	2.4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	11	15.2	41.6	6.4	8	22.4	0	0	0	6.4	0	100	15.2	41.6	6.4	8	22.4	0	0	0	6.4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	12	17.6	31.2	14.4	11.2	21.6	0	0	0	4	0	100	17.6	31.2	14.4	11.2	21.6	0	0	0	4	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	10.0	3	26.4	16.8	5.6	16	28	0	0	0	7.2	0	100	26.4	16.8	5.6	16	28	0	0	0	7.2	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	8.070	134.700	12.0	6	28.8	18.4	11.2	12	26.4	0	0	0	3.2	0	100	28.8	18.4	11.2	12	26.4	0	0	0	3.2	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	5.0	2	1.58730158730159	57.9365079365079	17.4603174603175	14.2857142857143	8.73015873015873	0	0	0	0	0	100	1.58730158730159	57.9365079365079	17.4603174603175	14.2857142857143	8.73015873015873	0	0	0	0	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	5.0	13	7.93650793650794	38.0952380952381	15.0793650793651	28.5714285714286	7.93650793650794	0	0	0	2.38095238095238	0	100	7.93650793650794	38.0952380952381	15.0793650793651	28.5714285714286	7.93650793650794	0	0	0	2.38095238095238	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	5.0	19	6.34920634920635	38.8888888888889	5.55555555555556	39.6825396825397	5.55555555555556	0	0	0	3.96825396825397	0	100	6.34920634920635	38.8888888888889	5.55555555555556	39.6825396825397	5.55555555555556	0	0	0	3.96825396825397	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	8.0	1	6.34920634920635	10.3174603174603	7.93650793650794	40.4761904761905	31.7460317460317	0	0	0	3.17460317460317	0	100	6.34920634920635	10.3174603174603	7.93650793650794	40.4761904761905	31.7460317460317	0	0	0	3.17460317460317	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	31.0	3	7.14285714285714	1.58730158730159	0	31.7460317460317	53.1746031746032	0	0	0	6.34920634920635	0	100	7.14285714285714	1.58730158730159	0	31.7460317460317	53.1746031746032	0	0	0	6.34920634920635	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	32.0	6	21.4285714285714	9.52380952380952	0.793650793650794	15.0793650793651	46.031746031746	0	0	0	7.14285714285714	0	100	21.4285714285714	9.52380952380952	0.793650793650794	15.0793650793651	46.031746031746	0	0	0	7.14285714285714	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	32.0	8	3.17460317460317	0	0	3.96825396825397	88.0952380952381	0	0	0	4.76190476190476	0	100	3.17460317460317	0	0	3.96825396825397	88.0952380952381	0	0	0	4.76190476190476	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	41.0	23	13.4920634920635	0.793650793650794	0.793650793650794	57.9365079365079	14.2857142857143	0	0	0	12.6984126984127	0	100	13.4920634920635	0.793650793650794	0.793650793650794	57.9365079365079	14.2857142857143	0	0	0	12.6984126984127	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	42.0	16	5.55555555555556	18.2539682539683	0	10.3174603174603	62.6984126984127	0	0	0	3.17460317460317	0	100	5.55555555555556	18.2539682539683	0	10.3174603174603	62.6984126984127	0	0	0	3.17460317460317	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	14	11.9047619047619	3.17460317460317	0	14.2857142857143	66.6666666666667	0	0	0	3.96825396825397	0	100	11.9047619047619	3.17460317460317	0	14.2857142857143	66.6666666666667	0	0	0	3.96825396825397	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	5	4.76190476190476	0	0	15.8730158730159	73.8095238095238	0	0	0	5.55555555555556	0	100	4.76190476190476	0	0	15.8730158730159	73.8095238095238	0	0	0	5.55555555555556	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	7	7.14285714285714	0	0	18.2539682539683	68.2539682539683	0	0	0	6.34920634920635	0	100	7.14285714285714	0	0	18.2539682539683	68.2539682539683	0	0	0	6.34920634920635	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	21	0	68.2539682539683	0	3.17460317460317	23.015873015873	0	0	0	5.55555555555556	0	100	0	68.2539682539683	0	3.17460317460317	23.015873015873	0	0	0	5.55555555555556	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	4	8.73015873015873	0.793650793650794	0	19.8412698412698	64.2857142857143	0	0	0	6.34920634920635	0	100	8.73015873015873	0.793650793650794	0	19.8412698412698	64.2857142857143	0	0	0	6.34920634920635	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	17	5.55555555555556	10.3174603174603	0	15.0793650793651	64.2857142857143	0	0	0	4.76190476190476	0	100	5.55555555555556	10.3174603174603	0	15.0793650793651	64.2857142857143	0	0	0	4.76190476190476	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	10	9.52380952380952	1.58730158730159	0	11.9047619047619	67.4603174603175	0	0	0	9.52380952380952	0	100	9.52380952380952	1.58730158730159	0	11.9047619047619	67.4603174603175	0	0	0	9.52380952380952	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	15	9.52380952380952	2.38095238095238	0	9.52380952380952	72.2222222222222	0	0	0	6.34920634920635	0	100	9.52380952380952	2.38095238095238	0	9.52380952380952	72.2222222222222	0	0	0	6.34920634920635	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	20	8.73015873015873	40.4761904761905	0	15.0793650793651	33.3333333333333	0	0	0	2.38095238095238	0	100	8.73015873015873	40.4761904761905	0	15.0793650793651	33.3333333333333	0	0	0	2.38095238095238	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	11	11.9047619047619	3.96825396825397	0.793650793650794	24.6031746031746	47.6190476190476	0	0	0	11.1111111111111	0	100	11.9047619047619	3.96825396825397	0.793650793650794	24.6031746031746	47.6190476190476	0	0	0	11.1111111111111	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	24	1.58730158730159	3.96825396825397	0	4.76190476190476	85.7142857142857	0	0	0	3.96825396825397	0	100	1.58730158730159	3.96825396825397	0	4.76190476190476	85.7142857142857	0	0	0	3.96825396825397	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	18	4.76190476190476	0	0	9.52380952380952	83.3333333333333	0	0	0	2.38095238095238	0	100	4.76190476190476	0	0	9.52380952380952	83.3333333333333	0	0	0	2.38095238095238	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	12	8.73015873015873	0	0	42.0634920634921	43.6507936507937	0	0	0	5.55555555555556	0	100	8.73015873015873	0	0	42.0634920634921	43.6507936507937	0	0	0	5.55555555555556	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	22	5.55555555555556	2.38095238095238	0	11.1111111111111	78.5714285714286	0	0	0	2.38095238095238	0	100	5.55555555555556	2.38095238095238	0	11.1111111111111	78.5714285714286	0	0	0	2.38095238095238	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	43.0	25	0	0	0	9.52380952380952	86.5079365079365	0	0	0	3.96825396825397	0	100	0	0	0	9.52380952380952	86.5079365079365	0	0	0	3.96825396825397	0	100
Lagoonal facies ages and sedimentation in three atolls in the Pacific Yamano 2002	Eastern Pacific Ocean	Tropic	7.110	171.180	65.0	9	5.55555555555556	0	0	66.6666666666667	19.047619047619	0	0	0	8.73015873015873	0	100	5.55555555555556	0	0	66.6666666666667	19.047619047619	0	0	0	8.73015873015873	0	100
